1.267872e-258 1.049307e-49 6.651935e-10 1.988448e-01 3.894510e+00 
1.342453e-258 1.072728e-49 6.867344e-10 1.988819e-01 3.913549e+00 
1.417033e-258 1.079818e-49 7.082752e-10 1.989190e-01 4.023224e+00 
1.491614e-258 1.079821e-49 7.215520e-10 1.989561e-01 4.132899e+00 
1.566195e-258 1.079824e-49 7.348288e-10 1.989678e-01 4.242574e+00 
1.640776e-258 1.079990e-49 7.481056e-10 1.989794e-01 4.395493e+00 
1.783771e-258 1.080155e-49 7.501997e-10 1.989910e-01 4.548411e+00 
1.926766e-258 1.080321e-49 7.505950e-10 1.990001e-01 4.701330e+00 
2.069762e-258 1.080487e-49 7.580138e-10 1.990092e-01 4.854249e+00 
2.212757e-258 1.080652e-49 7.654326e-10 1.990182e-01 4.920743e+00 
2.355752e-258 1.080818e-49 7.728514e-10 2.000260e-01 5.055678e+00 
2.361551e-258 1.080984e-49 7.802702e-10 2.010338e-01 5.190613e+00 
2.407859e-258 1.081149e-49 7.876891e-10 2.053876e-01 5.325549e+00 
2.454168e-258 1.081154e-49 7.881933e-10 2.097415e-01 5.460484e+00 
2.500477e-258 1.082563e-49 7.886976e-10 2.140953e-01 5.484811e+00 
8.579425e-256 1.083973e-49 7.904536e-10 2.143106e-01 5.509139e+00 
1.713385e-255 1.085383e-49 7.908445e-10 2.151996e-01 5.566888e+00 
2.568827e-255 1.086792e-49 7.922169e-10 2.174712e-01 5.609571e+00 
3.424269e-255 1.087945e-49 7.935892e-10 2.197428e-01 5.665892e+00 
4.279711e-255 3.505645e-49 7.949616e-10 2.220144e-01 5.722213e+00 
5.135153e-255 5.923345e-49 7.963339e-10 2.242860e-01 5.736190e+00 
5.990595e-255 8.341045e-49 7.967292e-10 2.265576e-01 5.813717e+00 
1.259940e-248 1.075875e-48 7.971244e-10 2.346145e-01 5.891245e+00 
2.519879e-248 3.154100e-47 7.972657e-10 2.389683e-01 6.079046e+00 
3.779818e-248 6.200613e-47 7.974070e-10 2.433222e-01 6.266848e+00 
5.039757e-248 9.247126e-47 7.975484e-10 2.476760e-01 6.266930e+00 
6.299697e-248 1.229364e-46 8.063267e-10 2.520299e-01 6.267012e+00 
7.559636e-248 1.534015e-46 8.151050e-10 2.563837e-01 6.267093e+00 
8.819575e-248 1.838666e-46 8.238833e-10 2.568192e-01 6.267175e+00 
1.007951e-247 3.056148e-46 8.242785e-10 2.725212e-01 6.267257e+00 
6.432529e-242 4.273630e-46 8.246738e-10 2.825644e-01 6.267339e+00 
5.474111e-240 5.491112e-46 8.250690e-10 2.926076e-01 6.267421e+00 
1.088390e-239 6.048926e-46 8.254642e-10 3.026508e-01 6.267503e+00 
1.629368e-239 6.606741e-46 8.258595e-10 3.126940e-01 6.267503e+00 
7.107061e-239 7.164556e-46 8.262547e-10 3.227372e-01 6.267519e+00 
1.258475e-238 7.164745e-46 8.262781e-10 3.327804e-01 6.267535e+00 
4.281687e-238 7.164935e-46 8.263014e-10 3.428236e-01 6.267551e+00 
7.304898e-238 7.164935e-46 8.263247e-10 3.528668e-01 6.275114e+00 
1.416243e-237 7.164935e-46 8.263481e-10 3.629100e-01 6.282677e+00 
2.101997e-237 7.164935e-46 8.582430e-10 3.729531e-01 6.294753e+00 
2.787750e-237 7.164935e-46 8.901379e-10 3.829963e-01 6.315497e+00 
3.473504e-237 7.164935e-46 9.220328e-10 3.930395e-01 6.316922e+00 
4.159257e-237 7.164935e-46 9.539277e-10 3.973934e-01 6.318348e+00 
4.199667e-237 7.164935e-46 1.260941e-09 3.974203e-01 6.319773e+00 
4.240077e-237 7.164935e-46 1.261336e-09 3.974232e-01 6.319905e+00 
4.280487e-237 7.164935e-46 1.261731e-09 3.976991e-01 6.319907e+00 
4.320898e-237 7.164935e-46 1.293626e-09 3.979750e-01 6.319909e+00 
4.361308e-237 7.164935e-46 1.325521e-09 3.982509e-01 6.319911e+00 
4.401718e-237 7.165042e-46 1.357416e-09 4.026047e-01 6.319913e+00 
4.442128e-237 7.165148e-46 1.666722e-09 4.069585e-01 6.319915e+00 
4.471723e-237 7.165255e-46 1.667113e-09 4.113124e-01 6.319930e+00 
4.501318e-237 7.165366e-46 1.745074e-09 4.156662e-01 6.319992e+00 
4.530913e-237 7.165477e-46 1.926219e-09 4.313996e-01 6.333952e+00 
4.560508e-237 7.165588e-46 2.107364e-09 4.471331e-01 6.347912e+00 
4.590103e-237 7.165699e-46 2.107759e-09 4.561954e-01 6.361872e+00 
3.349099e-236 7.165810e-46 2.108155e-09 4.652578e-01 6.375832e+00 
6.239187e-236 7.165921e-46 2.108550e-09 4.685132e-01 6.389792e+00 
9.129276e-236 7.166032e-46 2.108945e-09 4.728670e-01 6.405040e+00 
1.201936e-235 7.166144e-46 2.140840e-09 4.772208e-01 6.420288e+00 
1.311943e-235 7.166255e-46 2.142555e-09 4.815747e-01 6.435536e+00 
1.421950e-235 7.166261e-46 2.142627e-09 4.859285e-01 6.450784e+00 
1.531956e-235 7.166261e-46 2.142920e-09 4.902824e-01 6.490241e+00 
1.641963e-235 7.166373e-46 2.142926e-09 4.946362e-01 6.529699e+00 
1.641964e-235 7.166484e-46 2.143322e-09 4.989900e-01 6.569157e+00 
1.694266e-235 7.166595e-46 2.144472e-09 5.033439e-01 6.608615e+00 
1.746569e-235 7.166706e-46 2.145472e-09 5.076977e-01 6.632971e+00 
1.907890e-235 7.166736e-46 2.149143e-09 5.192769e-01 6.658027e+00 
2.069212e-235 7.166736e-46 2.152814e-09 5.308562e-01 6.683082e+00 
2.077523e-235 7.166738e-46 2.153209e-09 5.412521e-01 6.797970e+00 
2.085835e-235 7.166740e-46 2.153604e-09 5.516479e-01 6.912857e+00 
2.094147e-235 7.166741e-46 2.153999e-09 5.620438e-01 7.027745e+00 
2.094148e-235 7.166741e-46 2.154395e-09 5.724397e-01 7.142633e+00 
2.094149e-235 7.166742e-46 2.491538e-09 5.828356e-01 7.257521e+00 
2.094149e-235 7.166916e-46 2.828681e-09 5.828988e-01 7.372409e+00 
2.094150e-235 7.167217e-46 2.829558e-09 5.829619e-01 7.478562e+00 
2.094150e-235 7.167425e-46 2.829953e-09 5.830251e-01 7.584716e+00 
2.094152e-235 7.167634e-46 2.830348e-09 5.830883e-01 7.690869e+00 
2.094154e-235 7.167640e-46 2.830744e-09 5.831515e-01 7.797022e+00 
2.094155e-235 7.167647e-46 2.831139e-09 5.832147e-01 7.838247e+00 
2.094155e-235 7.167754e-46 2.831534e-09 5.832779e-01 7.879472e+00 
2.094156e-235 7.167860e-46 2.831929e-09 5.832869e-01 8.188540e+00 
2.094157e-235 7.167874e-46 2.832325e-09 5.832960e-01 8.216918e+00 
2.094157e-235 7.167888e-46 2.832720e-09 5.833108e-01 8.245296e+00 
2.094158e-235 7.167924e-46 2.838626e-09 5.833257e-01 8.273673e+00 
2.094159e-235 7.167960e-46 2.844532e-09 5.833405e-01 8.302051e+00 
2.094159e-235 7.168003e-46 2.854110e-09 5.833554e-01 8.330429e+00 
2.094160e-235 7.168046e-46 2.854437e-09 5.833702e-01 8.653001e+00 
2.094161e-235 7.168089e-46 2.854765e-09 5.833877e-01 8.672821e+00 
2.094161e-235 7.168089e-46 2.861700e-09 5.835578e-01 8.692641e+00 
2.094162e-235 7.168090e-46 2.868635e-09 5.837278e-01 8.712461e+00 
2.094162e-235 7.168090e-46 2.875570e-09 5.837548e-01 8.732281e+00 
2.094163e-235 7.168091e-46 2.875966e-09 5.837817e-01 8.750598e+00 
2.094164e-235 7.168091e-46 2.894555e-09 5.838087e-01 8.768914e+00 
2.132515e-235 7.168092e-46 2.913145e-09 5.881625e-01 8.777966e+00 
2.170865e-235 7.168092e-46 2.952590e-09 5.925163e-01 8.831332e+00 
2.209216e-235 7.168093e-46 2.992035e-09 5.968702e-01 8.831873e+00 
2.247567e-235 7.168093e-46 3.031481e-09 5.969370e-01 8.832413e+00 
2.285918e-235 7.168101e-46 3.070926e-09 5.970198e-01 8.841850e+00 
2.324268e-235 7.168109e-46 3.110372e-09 5.971026e-01 8.851287e+00 
2.362619e-235 7.168117e-46 3.142267e-09 6.014565e-01 8.860723e+00 
2.429173e-235 7.168125e-46 3.174161e-09 6.016541e-01 8.870160e+00 
2.495727e-235 7.168133e-46 3.206056e-09 6.018518e-01 8.882004e+00 
2.562281e-235 7.168141e-46 3.398451e-09 6.020495e-01 8.893848e+00 
2.628835e-235 7.168141e-46 3.590845e-09 6.022471e-01 8.900208e+00 
2.993310e-235 7.168141e-46 3.783240e-09 6.022814e-01 8.943715e+00 
3.635780e-235 7.168141e-46 3.975635e-09 6.023156e-01 8.987222e+00 
4.278250e-235 7.168141e-46 4.168029e-09 6.023499e-01 9.030729e+00 
4.920721e-235 7.168141e-46 4.360424e-09 6.023575e-01 9.074236e+00 
5.563191e-235 7.168141e-46 4.552818e-09 6.023652e-01 9.117743e+00 
6.205661e-235 7.168141e-46 4.745213e-09 6.023728e-01 9.129786e+00 
6.848131e-235 7.168150e-46 4.937607e-09 6.023805e-01 9.141829e+00 
7.490601e-235 7.168159e-46 5.329148e-09 6.023881e-01 9.141829e+00 
8.133072e-235 7.168194e-46 5.720688e-09 6.023957e-01 9.141829e+00 
8.775542e-235 7.168230e-46 6.118887e-09 6.024034e-01 9.141830e+00 
9.418012e-235 7.184218e-46 6.517086e-09 6.024110e-01 9.141830e+00 
9.418368e-235 7.200206e-46 6.915286e-09 6.024187e-01 9.141831e+00 
9.418421e-235 8.532473e-46 7.313485e-09 6.024187e-01 9.252221e+00 
9.418474e-235 1.267076e-45 7.336184e-09 6.067725e-01 9.301622e+00 
9.418474e-235 1.680905e-45 7.453934e-09 6.111264e-01 9.351023e+00 
9.418475e-235 2.094734e-45 7.572110e-09 6.193903e-01 9.353778e+00 
9.418476e-235 2.508563e-45 7.690286e-09 6.276543e-01 9.356533e+00 
9.418476e-235 2.508579e-45 7.808462e-09 6.359183e-01 9.359288e+00 
9.418477e-235 2.508595e-45 7.926638e-09 6.441823e-01 9.375363e+00 
9.418477e-235 2.508611e-45 8.044814e-09 6.524463e-01 9.380045e+00 
9.418875e-235 2.508627e-45 8.045209e-09 6.607102e-01 9.392918e+00 
9.419160e-235 2.508643e-45 8.077104e-09 6.689742e-01 9.406021e+00 
9.419445e-235 2.508685e-45 8.108999e-09 6.701045e-01 9.419123e+00 
9.419843e-235 2.508726e-45 8.140894e-09 6.712348e-01 9.432226e+00 
9.420241e-235 2.508767e-45 8.303948e-09 6.723650e-01 9.445328e+00 
9.420639e-235 2.508809e-45 8.467001e-09 6.734953e-01 9.458430e+00 
9.421036e-235 2.508850e-45 9.414357e-09 6.746256e-01 9.471533e+00 
9.421251e-235 2.508892e-45 9.479705e-09 6.757559e-01 9.484635e+00 
9.421466e-235 2.508933e-45 9.521494e-09 6.768861e-01 9.497737e+00 
9.421681e-235 2.508975e-45 9.563284e-09 6.780164e-01 9.497766e+00 
9.421896e-235 2.509016e-45 9.605073e-09 6.781694e-01 9.497794e+00 
9.422111e-235 2.509058e-45 9.616525e-09 6.781751e-01 9.497823e+00 
9.422326e-235 2.509059e-45 9.631752e-09 6.781966e-01 9.503906e+00 
9.422541e-235 2.509062e-45 9.646979e-09 6.792043e-01 9.509989e+00 
9.422938e-235 2.509064e-45 9.662205e-09 6.792313e-01 9.516072e+00 
9.423388e-235 2.509067e-45 9.677432e-09 6.792582e-01 9.539854e+00 
9.423786e-235 2.509296e-45 9.715667e-09 6.792852e-01 9.563636e+00 
9.424093e-235 2.509524e-45 9.772629e-09 6.792854e-01 9.587418e+00 
9.424401e-235 2.509753e-45 1.010625e-08 6.793374e-01 9.619564e+00 
9.424402e-235 2.509982e-45 1.043987e-08 6.793425e-01 9.651710e+00 
9.424403e-235 2.510211e-45 1.044026e-08 6.793475e-01 9.683855e+00 
9.424404e-235 2.510439e-45 1.044262e-08 6.793525e-01 9.706964e+00 
9.424405e-235 2.510668e-45 1.049288e-08 6.793575e-01 9.730073e+00 
9.424405e-235 2.510897e-45 1.054314e-08 6.793626e-01 9.878443e+00 
9.424406e-235 2.511125e-45 1.059339e-08 6.793676e-01 1.002681e+01 
9.424804e-235 2.511136e-45 1.059362e-08 6.793726e-01 1.017518e+01 
9.424872e-235 2.511153e-45 1.059385e-08 6.813926e-01 1.032356e+01 
9.424940e-235 2.511171e-45 1.059441e-08 6.857465e-01 1.047193e+01 
9.425008e-235 2.511189e-45 1.060587e-08 6.901003e-01 1.049758e+01 
9.439591e-235 2.515661e-45 1.084645e-08 6.944541e-01 1.052323e+01 
9.454174e-235 2.520132e-45 1.108704e-08 6.957603e-01 1.054889e+01 
9.468757e-235 2.522513e-45 1.132762e-08 6.970664e-01 1.057454e+01 
9.483340e-235 2.524894e-45 1.156821e-08 6.983725e-01 1.062482e+01 
9.497923e-235 2.527275e-45 1.156910e-08 6.984912e-01 1.067510e+01 
9.498278e-235 2.529655e-45 1.160099e-08 7.034623e-01 1.067511e+01 
9.498280e-235 2.532036e-45 1.186925e-08 7.084335e-01 1.067512e+01 
9.521082e-235 2.534417e-45 1.215159e-08 7.134046e-01 1.079780e+01 
9.543884e-235 2.536798e-45 1.257426e-08 7.183757e-01 1.080385e+01 
9.566685e-235 2.539373e-45 1.257466e-08 7.204709e-01 1.080989e+01 
9.589487e-235 2.541949e-45 1.257545e-08 7.208056e-01 1.081593e+01 
9.630291e-235 2.867169e-45 1.258870e-08 7.209757e-01 1.088501e+01 
9.671095e-235 3.270866e-45 1.258929e-08 7.211457e-01 1.094017e+01 
9.711899e-235 3.674564e-45 1.258968e-08 7.213940e-01 1.095725e+01 
9.752702e-235 4.078261e-45 1.259034e-08 7.216422e-01 1.097433e+01 
9.753100e-235 4.481959e-45 1.259100e-08 7.218123e-01 1.099142e+01 
9.753498e-235 4.885656e-45 1.259167e-08 7.219823e-01 1.100790e+01 
9.753896e-235 5.289354e-45 1.259233e-08 7.220267e-01 1.102438e+01 
9.753896e-235 6.389901e-44 1.259259e-08 7.220710e-01 1.102454e+01 
9.753897e-235 1.225087e-43 1.259286e-08 7.221154e-01 1.102456e+01 
9.753898e-235 1.811183e-43 1.259312e-08 7.221598e-01 1.102458e+01 
9.754720e-235 2.397280e-43 1.259352e-08 7.222041e-01 1.102460e+01 
9.755543e-235 2.983376e-43 1.273470e-08 7.222485e-01 1.102575e+01 
1.491838e-227 3.569473e-43 1.287588e-08 7.222929e-01 1.102626e+01 
8.472349e-227 4.155569e-43 1.287628e-08 7.223372e-01 1.102677e+01 
1.545286e-226 4.741666e-43 1.287667e-08 7.223816e-01 1.102986e+01 
2.352349e-226 5.327762e-43 1.287707e-08 7.224273e-01 1.103295e+01 
3.159413e-226 5.913859e-43 1.287746e-08 7.224730e-01 1.108595e+01 
5.249671e-222 6.499955e-43 1.287786e-08 7.225187e-01 1.109056e+01 
1.049903e-221 7.086052e-43 1.287786e-08 7.225188e-01 1.109516e+01 
1.574838e-221 7.672148e-43 1.287787e-08 7.225188e-01 1.109583e+01 
2.099774e-221 8.258245e-43 1.290301e-08 7.225350e-01 1.109650e+01 
2.624709e-221 8.844341e-43 1.293490e-08 7.225512e-01 1.109768e+01 
3.149644e-221 9.430438e-43 1.293530e-08 7.225782e-01 1.110039e+01 
3.674580e-221 9.967165e-43 1.293569e-08 7.235860e-01 1.110309e+01 
4.199515e-221 1.059866e-42 1.293609e-08 7.245937e-01 1.110311e+01 
4.724451e-221 1.123015e-42 1.293649e-08 7.256015e-01 1.110312e+01 
5.249386e-221 1.186164e-42 1.293688e-08 7.266093e-01 1.110312e+01 
5.774322e-221 1.186164e-42 1.293697e-08 7.276858e-01 1.110393e+01 
7.182550e-221 1.186164e-42 1.294005e-08 7.287622e-01 1.110493e+01 
8.590779e-221 1.186164e-42 1.337280e-08 7.305044e-01 1.110593e+01 
8.614654e-221 1.186164e-42 1.337360e-08 7.322466e-01 1.110693e+01 
1.271410e-219 1.186164e-42 1.337408e-08 7.325807e-01 1.110750e+01 
2.456674e-219 1.186164e-42 1.337456e-08 7.326076e-01 1.110813e+01 
4.009789e-219 1.186165e-42 1.337504e-08 7.326596e-01 1.113514e+01 
5.351902e-219 1.186165e-42 1.341327e-08 7.328390e-01 1.115451e+01 
6.694015e-219 1.186165e-42 1.352128e-08 7.331042e-01 1.117389e+01 
8.036129e-219 1.186169e-42 1.362928e-08 7.333694e-01 1.119326e+01 
9.378242e-219 1.186173e-42 1.364516e-08 7.336346e-01 1.121264e+01 
1.072036e-218 1.186177e-42 1.366104e-08 7.338998e-01 1.123201e+01 
1.206247e-218 1.186181e-42 1.372639e-08 7.341650e-01 1.125139e+01 
1.340458e-218 1.186185e-42 1.379174e-08 7.344409e-01 1.127076e+01 
1.466331e-218 1.186189e-42 1.385709e-08 7.347168e-01 1.129014e+01 
1.592204e-218 1.186193e-42 1.390151e-08 7.349927e-01 1.130952e+01 
1.718078e-218 1.186197e-42 1.393341e-08 7.352685e-01 1.132030e+01 
9.277476e-218 1.186201e-42 1.396530e-08 7.352762e-01 1.137295e+01 
1.683687e-217 1.186205e-42 1.396609e-08 7.352838e-01 1.142561e+01 
2.439627e-217 1.186205e-42 1.396689e-08 7.352915e-01 1.148016e+01 
3.195567e-217 1.186205e-42 1.409192e-08 7.353358e-01 1.161162e+01 
3.951507e-217 1.186205e-42 1.409231e-08 7.354481e-01 1.178064e+01 
4.707447e-217 1.186205e-42 1.409271e-08 7.356182e-01 1.194967e+01 
4.713331e-217 1.186205e-42 1.409817e-08 7.356231e-01 1.211869e+01 
4.719216e-217 1.186205e-42 1.416872e-08 7.356231e-01 1.224195e+01 
4.725100e-217 1.186205e-42 1.423927e-08 7.356231e-01 1.236520e+01 
4.730985e-217 1.186205e-42 1.430982e-08 7.356231e-01 1.241978e+01 
4.736870e-217 1.186205e-42 1.438037e-08 7.356231e-01 1.242031e+01 
4.742754e-217 1.186205e-42 1.445092e-08 7.356231e-01 1.242032e+01 
4.748639e-217 1.186206e-42 1.452146e-08 7.356231e-01 1.242032e+01 
4.754523e-217 1.186206e-42 1.485508e-08 7.356231e-01 1.242032e+01 
4.760408e-217 1.186206e-42 1.518870e-08 7.356347e-01 1.242033e+01 
4.766292e-217 1.186207e-42 1.552232e-08 7.356463e-01 1.242034e+01 
4.772177e-217 1.186207e-42 1.552271e-08 7.356578e-01 1.242034e+01 
4.778062e-217 1.186208e-42 1.552351e-08 7.400117e-01 1.242035e+01 
4.783946e-217 1.186210e-42 1.552430e-08 7.426346e-01 1.242035e+01 
5.070137e-217 1.186212e-42 1.552538e-08 7.452576e-01 1.242036e+01 
5.356328e-217 1.186240e-42 1.552646e-08 7.478805e-01 1.242041e+01 
5.642519e-217 1.186255e-42 1.563557e-08 7.505035e-01 1.242045e+01 
5.928709e-217 1.186271e-42 1.574469e-08 7.531264e-01 1.242049e+01 
5.949136e-217 1.186287e-42 1.581229e-08 7.557494e-01 1.242052e+01 
5.969563e-217 1.186302e-42 1.587990e-08 7.583723e-01 1.242113e+01 
5.989990e-217 1.186341e-42 1.594751e-08 7.609953e-01 1.242113e+01 
6.010417e-217 1.186380e-42 1.603196e-08 7.610069e-01 1.242114e+01 
6.030844e-217 1.186380e-42 1.604550e-08 7.610185e-01 1.242114e+01 
1.377822e-216 1.186380e-42 1.605904e-08 7.610300e-01 1.242256e+01 
2.152560e-216 1.186380e-42 1.607259e-08 7.610416e-01 1.242438e+01 
2.927297e-216 1.186380e-42 1.608613e-08 7.613175e-01 1.242691e+01 
3.702035e-216 1.186381e-42 1.608613e-08 7.615934e-01 1.246707e+01 
4.476773e-216 1.186381e-42 1.608614e-08 7.618693e-01 1.257765e+01 
5.251511e-216 1.186381e-42 1.612437e-08 7.662231e-01 1.261558e+01 
6.026248e-216 1.186381e-42 1.613582e-08 7.705769e-01 1.268269e+01 
6.800986e-216 1.186381e-42 1.618393e-08 7.749308e-01 1.274980e+01 
7.575724e-216 1.186381e-42 1.623203e-08 7.792846e-01 1.284047e+01 
8.289396e-216 1.186381e-42 1.627026e-08 7.836384e-01 1.293027e+01 
8.290241e-216 1.186381e-42 1.633762e-08 7.879923e-01 1.302008e+01 
8.291085e-216 1.186381e-42 1.640498e-08 7.890001e-01 1.310988e+01 
8.291929e-216 1.186381e-42 1.647234e-08 7.900079e-01 1.319969e+01 
8.306114e-216 1.186381e-42 1.655374e-08 7.910156e-01 1.339973e+01 
4.732250e-215 1.186381e-42 1.659362e-08 7.920234e-01 1.359977e+01 
8.633889e-215 1.186381e-42 1.663349e-08 7.930312e-01 1.363599e+01 
1.253553e-214 1.186381e-42 1.696207e-08 7.930398e-01 1.367220e+01 
1.643717e-214 1.186381e-42 1.729065e-08 7.930485e-01 1.370841e+01 
2.033881e-214 1.186381e-42 1.761923e-08 7.930917e-01 1.374462e+01 
2.424044e-214 1.186381e-42 1.794781e-08 7.933387e-01 1.375818e+01 
2.814208e-214 1.186381e-42 1.813891e-08 7.935857e-01 1.375818e+01 
3.204372e-214 1.186381e-42 1.833001e-08 7.938327e-01 1.375818e+01 
3.309255e-214 1.186381e-42 1.852112e-08 7.940234e-01 1.375818e+01 
3.414137e-214 1.186381e-42 1.871222e-08 7.942141e-01 1.375818e+01 
3.519019e-214 1.186381e-42 1.872367e-08 7.944048e-01 1.375818e+01 
3.623902e-214 1.186381e-42 1.873512e-08 7.945955e-01 1.375818e+01 
